통계년월,통계시도명,통계시군구명,장애유형,장애정도,등록장애인수
202105,강원도,화천군,장루.요루,심하지 않은 장애,9
202105,강원도,화천군,뇌전증,심하지 않은 장애,2
202105,강원도,화천군,언어,심한 장애,6
202105,강원도,화천군,지체,심한 장애,173
202105,강원도,양구군,지적,심한 장애,100
202105,강원도,양구군,뇌병변,심한 장애,74
202105,강원도,양구군,지체,심한 장애,162
202105,강원도,양구군,자폐성,심한 장애,13
202105,강원도,양구군,정신,심한 장애,42
202105,강원도,양구군,신장,심한 장애,33
202105,강원도,양구군,호흡기,심한 장애,11
202105,강원도,양구군,안면,심한 장애,1
202105,강원도,양구군,장루.요루,심한 장애,1
202105,강원도,양구군,지체,심하지 않은 장애,595
202105,강원도,양구군,시각,심하지 않은 장애,123
202105,강원도,양구군,청각,심하지 않은 장애,172
202105,강원도,양구군,시각,심한 장애,38
202105,강원도,양구군,언어,심하지 않은 장애,6
202105,강원도,양구군,뇌병변,심하지 않은 장애,54
202105,강원도,양구군,신장,심하지 않은 장애,11
202105,강원도,양구군,심장,심하지 않은 장애,2
202105,강원도,양구군,호흡기,심하지 않은 장애,1
202105,강원도,양구군,간,심하지 않은 장애,5
202105,강원도,양구군,장루.요루,심하지 않은 장애,12
202105,강원도,양구군,뇌전증,심하지 않은 장애,5
202105,강원도,양구군,청각,심한 장애,41
202105,강원도,양구군,언어,심한 장애,14
202105,강원도,인제군,지적,심한 장애,239
202105,강원도,인제군,뇌병변,심한 장애,86
202105,강원도,인제군,자폐성,심한 장애,12
202105,강원도,인제군,정신,심한 장애,52
202105,강원도,인제군,신장,심한 장애,44
202105,강원도,인제군,심장,심한 장애,2
202105,강원도,인제군,호흡기,심한 장애,9
202105,강원도,인제군,간,심한 장애,1
202105,강원도,인제군,시각,심한 장애,35
202105,강원도,인제군,안면,심한 장애,1
202105,강원도,인제군,장루.요루,심한 장애,1
202105,강원도,인제군,뇌전증,심한 장애,2
202105,강원도,인제군,지체,심하지 않은 장애,727
202105,강원도,인제군,시각,심하지 않은 장애,166
202105,강원도,인제군,청각,심하지 않은 장애,221
202105,강원도,인제군,지체,심한 장애,203
202105,강원도,인제군,언어,심하지 않은 장애,4
202105,강원도,인제군,뇌병변,심하지 않은 장애,78
202105,강원도,인제군,신장,심하지 않은 장애,19
202105,강원도,인제군,호흡기,심하지 않은 장애,1
202105,강원도,인제군,간,심하지 않은 장애,14
202105,강원도,인제군,안면,심하지 않은 장애,1
202105,강원도,인제군,청각,심한 장애,70
202105,강원도,인제군,장루.요루,심하지 않은 장애,15
202105,강원도,인제군,뇌전증,심하지 않은 장애,1
202105,강원도,인제군,언어,심한 장애,9
202105,강원도,고성군,뇌병변,심한 장애,113
202105,강원도,고성군,자폐성,심한 장애,10
202105,강원도,고성군,정신,심한 장애,56
202105,강원도,고성군,신장,심한 장애,57
202105,강원도,고성군,지체,심한 장애,199
202105,강원도,고성군,심장,심한 장애,1
202105,강원도,고성군,호흡기,심한 장애,16
202105,강원도,고성군,간,심한 장애,2
202105,강원도,고성군,안면,심한 장애,1
202105,강원도,고성군,지체,심하지 않은 장애,895
202105,강원도,고성군,시각,심한 장애,39
202105,강원도,고성군,시각,심하지 않은 장애,179
202105,강원도,고성군,청각,심하지 않은 장애,253
202105,강원도,고성군,언어,심하지 않은 장애,13
202105,강원도,고성군,뇌병변,심하지 않은 장애,75
202105,강원도,고성군,신장,심하지 않은 장애,15
202105,강원도,고성군,심장,심하지 않은 장애,1
202105,강원도,고성군,호흡기,심하지 않은 장애,1
202105,강원도,고성군,간,심하지 않은 장애,11
202105,강원도,고성군,안면,심하지 않은 장애,1
202105,강원도,고성군,장루.요루,심하지 않은 장애,12
202105,강원도,고성군,뇌전증,심하지 않은 장애,4
202105,강원도,고성군,청각,심한 장애,136
202105,강원도,고성군,언어,심한 장애,9
202105,강원도,고성군,지적,심한 장애,157
202105,강원도,양양군,지적,심한 장애,215
202105,강원도,양양군,뇌병변,심한 장애,86
202105,강원도,양양군,자폐성,심한 장애,26
202105,강원도,양양군,정신,심한 장애,75
202105,강원도,양양군,신장,심한 장애,50
202105,강원도,양양군,심장,심한 장애,3
202105,강원도,양양군,호흡기,심한 장애,8
202105,강원도,양양군,간,심한 장애,1
202105,강원도,양양군,안면,심한 장애,2
202105,강원도,양양군,장루.요루,심한 장애,3
202105,강원도,양양군,시각,심한 장애,41
202105,강원도,양양군,뇌전증,심한 장애,2
202105,강원도,양양군,지체,심하지 않은 장애,879
202105,강원도,양양군,시각,심하지 않은 장애,166
202105,강원도,양양군,청각,심하지 않은 장애,268
202105,강원도,양양군,언어,심하지 않은 장애,9
202105,강원도,양양군,뇌병변,심하지 않은 장애,67
202105,강원도,양양군,신장,심하지 않은 장애,9
202105,강원도,양양군,청각,심한 장애,119
202105,강원도,양양군,심장,심하지 않은 장애,1
202105,강원도,양양군,지체,심한 장애,246
202105,강원도,양양군,간,심하지 않은 장애,18
202105,강원도,양양군,장루.요루,심하지 않은 장애,26
202105,강원도,양양군,뇌전증,심하지 않은 장애,6
202105,강원도,양양군,언어,심한 장애,8
202105,충청북도,청주시,뇌병변,심한 장애,2297
202105,충청북도,청주시,자폐성,심한 장애,439
202105,충청북도,청주시,정신,심한 장애,1400
202105,충청북도,청주시,신장,심한 장애,1218
202105,충청북도,청주시,지체,심한 장애,3315
202105,충청북도,청주시,심장,심한 장애,50
202105,충청북도,청주시,호흡기,심한 장애,152
202105,충청북도,청주시,간,심한 장애,8
202105,충청북도,청주시,안면,심한 장애,27
202105,충청북도,청주시,장루.요루,심한 장애,19
202105,충청북도,청주시,뇌전증,심한 장애,26
202105,충청북도,청주시,지체,심하지 않은 장애,14634
202105,충청북도,청주시,시각,심한 장애,678
202105,충청북도,청주시,시각,심하지 않은 장애,3036
202105,충청북도,청주시,청각,심하지 않은 장애,4131
202105,충청북도,청주시,언어,심하지 않은 장애,169
202105,충청북도,청주시,뇌병변,심하지 않은 장애,1552
202105,충청북도,청주시,신장,심하지 않은 장애,377
202105,충청북도,청주시,심장,심하지 않은 장애,15
202105,충청북도,청주시,호흡기,심하지 않은 장애,4
202105,충청북도,청주시,간,심하지 않은 장애,197
202105,충청북도,청주시,안면,심하지 않은 장애,17
202105,충청북도,청주시,장루.요루,심하지 않은 장애,229
202105,충청북도,청주시,뇌전증,심하지 않은 장애,86
202105,충청북도,청주시,청각,심한 장애,1311
202105,충청북도,청주시,언어,심한 장애,146
202105,충청북도,청주시,지적,심한 장애,4656
202105,충청북도,충주시,지적,심한 장애,1291
202105,충청북도,충주시,뇌병변,심한 장애,741
202105,충청북도,충주시,자폐성,심한 장애,126
202105,충청북도,충주시,정신,심한 장애,392
202105,충청북도,충주시,신장,심한 장애,333
202105,충청북도,충주시,심장,심한 장애,14
202105,충청북도,충주시,호흡기,심한 장애,45
202105,충청북도,충주시,간,심한 장애,3
202105,충청북도,충주시,안면,심한 장애,6
202105,충청북도,충주시,장루.요루,심한 장애,14
202105,충청북도,충주시,뇌전증,심한 장애,8
202105,충청북도,충주시,시각,심한 장애,286
202105,충청북도,충주시,지체,심하지 않은 장애,4765
202105,충청북도,충주시,시각,심하지 않은 장애,1089
202105,충청북도,충주시,청각,심하지 않은 장애,1676
202105,충청북도,충주시,언어,심하지 않은 장애,33
202105,충청북도,충주시,뇌병변,심하지 않은 장애,439
202105,충청북도,충주시,신장,심하지 않은 장애,96
202105,충청북도,충주시,심장,심하지 않은 장애,6
202105,충청북도,충주시,호흡기,심하지 않은 장애,2
202105,충청북도,충주시,간,심하지 않은 장애,66
202105,충청북도,충주시,안면,심하지 않은 장애,3
202105,충청북도,충주시,지체,심한 장애,1298
202105,충청북도,충주시,청각,심한 장애,527
202105,충청북도,충주시,장루.요루,심하지 않은 장애,73
202105,충청북도,충주시,뇌전증,심하지 않은 장애,23
202105,충청북도,충주시,언어,심한 장애,46
202105,충청북도,제천시,지적,심한 장애,1035
202105,충청북도,제천시,뇌병변,심한 장애,459
202105,충청북도,제천시,자폐성,심한 장애,64
202105,충청북도,제천시,정신,심한 장애,262
202105,충청북도,제천시,신장,심한 장애,211
202105,충청북도,제천시,심장,심한 장애,5
202105,충청북도,제천시,호흡기,심한 장애,28
202105,충청북도,제천시,간,심한 장애,4
202105,충청북도,제천시,안면,심한 장애,5
202105,충청북도,제천시,시각,심한 장애,180
202105,충청북도,제천시,장루.요루,심한 장애,6
202105,충청북도,제천시,뇌전증,심한 장애,3
202105,충청북도,제천시,지체,심하지 않은 장애,4336
202105,충청북도,제천시,시각,심하지 않은 장애,675
202105,충청북도,제천시,청각,심하지 않은 장애,901
202105,충청북도,제천시,언어,심하지 않은 장애,19
202105,충청북도,제천시,뇌병변,심하지 않은 장애,355
202105,충청북도,제천시,신장,심하지 않은 장애,69
202105,충청북도,제천시,심장,심하지 않은 장애,3
202105,충청북도,제천시,청각,심한 장애,302
202105,충청북도,제천시,간,심하지 않은 장애,44
202105,충청북도,제천시,안면,심하지 않은 장애,9
202105,충청북도,제천시,장루.요루,심하지 않은 장애,54
202105,충청북도,제천시,뇌전증,심하지 않은 장애,24
202105,충청북도,제천시,언어,심한 장애,36
202105,충청북도,제천시,지체,심한 장애,1339
202105,충청북도,보은군,지적,심한 장애,305
202105,충청북도,보은군,뇌병변,심한 장애,144
202105,충청북도,보은군,자폐성,심한 장애,11
202105,충청북도,보은군,정신,심한 장애,111
202105,충청북도,보은군,신장,심한 장애,52
202105,충청북도,보은군,호흡기,심한 장애,12
202105,충청북도,보은군,시각,심한 장애,57
202105,충청북도,보은군,안면,심한 장애,1
202105,충청북도,보은군,뇌전증,심한 장애,1
202105,충청북도,보은군,지체,심하지 않은 장애,1190
202105,충청북도,보은군,시각,심하지 않은 장애,241
202105,충청북도,보은군,청각,심하지 않은 장애,481
202105,충청북도,보은군,언어,심하지 않은 장애,10
202105,충청북도,보은군,뇌병변,심하지 않은 장애,99
202105,충청북도,보은군,신장,심하지 않은 장애,13
202105,충청북도,보은군,호흡기,심하지 않은 장애,1
202105,충청북도,보은군,청각,심한 장애,136
202105,충청북도,보은군,간,심하지 않은 장애,20
202105,충청북도,보은군,안면,심하지 않은 장애,1
202105,충청북도,보은군,장루.요루,심하지 않은 장애,17
202105,충청북도,보은군,뇌전증,심하지 않은 장애,5
202105,충청북도,보은군,지체,심한 장애,278
202105,충청북도,보은군,언어,심한 장애,13
202105,충청북도,옥천군,지적,심한 장애,565
202105,충청북도,옥천군,뇌병변,심한 장애,208
202105,충청북도,옥천군,자폐성,심한 장애,25
202105,충청북도,옥천군,정신,심한 장애,403
202105,충청북도,옥천군,신장,심한 장애,80
202105,충청북도,옥천군,심장,심한 장애,4
202105,충청북도,옥천군,호흡기,심한 장애,12
202105,충청북도,옥천군,간,심한 장애,1
202105,충청북도,옥천군,안면,심한 장애,3
202105,충청북도,옥천군,장루.요루,심한 장애,1
202105,충청북도,옥천군,뇌전증,심한 장애,2
202105,충청북도,옥천군,시각,심한 장애,66
202105,충청북도,옥천군,지체,심하지 않은 장애,1845
202105,충청북도,옥천군,시각,심하지 않은 장애,356
202105,충청북도,옥천군,청각,심하지 않은 장애,755
202105,충청북도,옥천군,언어,심하지 않은 장애,12
202105,충청북도,옥천군,뇌병변,심하지 않은 장애,171
202105,충청북도,옥천군,신장,심하지 않은 장애,28
202105,충청북도,옥천군,간,심하지 않은 장애,11
202105,충청북도,옥천군,안면,심하지 않은 장애,2
202105,충청북도,옥천군,청각,심한 장애,176
202105,충청북도,옥천군,장루.요루,심하지 않은 장애,28
202105,충청북도,옥천군,지체,심한 장애,413
202105,충청북도,옥천군,뇌전증,심하지 않은 장애,9
202105,충청북도,옥천군,언어,심한 장애,12
202105,충청북도,영동군,지적,심한 장애,373
202105,충청북도,영동군,뇌병변,심한 장애,194
202105,충청북도,영동군,자폐성,심한 장애,23
202105,충청북도,영동군,정신,심한 장애,139
202105,충청북도,영동군,신장,심한 장애,92
202105,충청북도,영동군,심장,심한 장애,3
202105,충청북도,영동군,호흡기,심한 장애,15
202105,충청북도,영동군,시각,심한 장애,75
202105,충청북도,영동군,장루.요루,심한 장애,3
202105,충청북도,영동군,뇌전증,심한 장애,2
202105,충청북도,영동군,지체,심하지 않은 장애,1852
202105,충청북도,영동군,시각,심하지 않은 장애,347
202105,충청북도,영동군,청각,심하지 않은 장애,582
202105,충청북도,영동군,언어,심하지 않은 장애,13
202105,충청북도,영동군,뇌병변,심하지 않은 장애,145
202105,충청북도,영동군,신장,심하지 않은 장애,26
202105,충청북도,영동군,심장,심하지 않은 장애,1
202105,충청북도,영동군,간,심하지 않은 장애,15
202105,충청북도,영동군,안면,심하지 않은 장애,3
202105,충청북도,영동군,장루.요루,심하지 않은 장애,25
202105,충청북도,영동군,청각,심한 장애,141
202105,충청북도,영동군,뇌전증,심하지 않은 장애,8
202105,충청북도,영동군,지체,심한 장애,397
202105,충청북도,영동군,언어,심한 장애,13
202105,충청북도,증평군,지적,심한 장애,267
202105,충청북도,증평군,뇌병변,심한 장애,126
202105,충청북도,증평군,자폐성,심한 장애,19
202105,충청북도,증평군,지체,심한 장애,225
202105,충청북도,증평군,정신,심한 장애,82
202105,충청북도,증평군,신장,심한 장애,63
202105,충청북도,증평군,심장,심한 장애,5
202105,충청북도,증평군,호흡기,심한 장애,15
202105,충청북도,증평군,안면,심한 장애,2
202105,충청북도,증평군,장루.요루,심한 장애,1
202105,충청북도,증평군,시각,심한 장애,42
202105,충청북도,증평군,뇌전증,심한 장애,3
202105,충청북도,증평군,지체,심하지 않은 장애,795
202105,충청북도,증평군,시각,심하지 않은 장애,166
202105,충청북도,증평군,청각,심하지 않은 장애,292
202105,충청북도,증평군,언어,심하지 않은 장애,14
202105,충청북도,증평군,뇌병변,심하지 않은 장애,88
202105,충청북도,증평군,신장,심하지 않은 장애,12
202105,충청북도,증평군,심장,심하지 않은 장애,3
202105,충청북도,증평군,청각,심한 장애,103
202105,충청북도,증평군,간,심하지 않은 장애,7
202105,충청북도,증평군,장루.요루,심하지 않은 장애,12
202105,충청북도,증평군,뇌전증,심하지 않은 장애,5
202105,충청북도,증평군,언어,심한 장애,21
202105,충청북도,진천군,지체,심한 장애,381
202105,충청북도,진천군,뇌병변,심한 장애,248
202105,충청북도,진천군,자폐성,심한 장애,35
202105,충청북도,진천군,정신,심한 장애,150
202105,충청북도,진천군,신장,심한 장애,105
202105,충청북도,진천군,심장,심한 장애,12
202105,충청북도,진천군,호흡기,심한 장애,13
202105,충청북도,진천군,간,심한 장애,2
202105,충청북도,진천군,안면,심한 장애,1
202105,충청북도,진천군,장루.요루,심한 장애,5
202105,충청북도,진천군,뇌전증,심한 장애,3
202105,충청북도,진천군,지체,심하지 않은 장애,1815
202105,충청북도,진천군,시각,심하지 않은 장애,375
202105,충청북도,진천군,청각,심하지 않은 장애,460
202105,충청북도,진천군,시각,심한 장애,74
202105,충청북도,진천군,언어,심하지 않은 장애,26
202105,충청북도,진천군,뇌병변,심하지 않은 장애,153
202105,충청북도,진천군,신장,심하지 않은 장애,30
202105,충청북도,진천군,심장,심하지 않은 장애,2
202105,충청북도,진천군,간,심하지 않은 장애,14
202105,충청북도,진천군,안면,심하지 않은 장애,1
202105,충청북도,진천군,장루.요루,심하지 않은 장애,25
202105,충청북도,진천군,뇌전증,심하지 않은 장애,5
202105,충청북도,진천군,청각,심한 장애,147
202105,충청북도,진천군,언어,심한 장애,30
202105,충청북도,진천군,지적,심한 장애,468
202105,충청북도,괴산군,지적,심한 장애,409
202105,충청북도,괴산군,뇌병변,심한 장애,146
202105,충청북도,괴산군,지체,심한 장애,302
202105,충청북도,괴산군,자폐성,심한 장애,9
202105,충청북도,괴산군,정신,심한 장애,161
202105,충청북도,괴산군,신장,심한 장애,65
202105,충청북도,괴산군,심장,심한 장애,2
202105,충청북도,괴산군,호흡기,심한 장애,11
202105,충청북도,괴산군,간,심한 장애,1
202105,충청북도,괴산군,안면,심한 장애,1
202105,충청북도,괴산군,장루.요루,심한 장애,3
202105,충청북도,괴산군,뇌전증,심한 장애,1
202105,충청북도,괴산군,지체,심하지 않은 장애,1436
202105,충청북도,괴산군,시각,심하지 않은 장애,241
202105,충청북도,괴산군,청각,심하지 않은 장애,559
202105,충청북도,괴산군,언어,심하지 않은 장애,14
202105,충청북도,괴산군,뇌병변,심하지 않은 장애,123
202105,충청북도,괴산군,시각,심한 장애,63
202105,충청북도,괴산군,신장,심하지 않은 장애,21
202105,충청북도,괴산군,심장,심하지 않은 장애,1
202105,충청북도,괴산군,호흡기,심하지 않은 장애,1
202105,충청북도,괴산군,간,심하지 않은 장애,18
202105,충청북도,괴산군,안면,심하지 않은 장애,1
202105,충청북도,괴산군,장루.요루,심하지 않은 장애,25
202105,충청북도,괴산군,뇌전증,심하지 않은 장애,8
202105,충청북도,괴산군,청각,심한 장애,140
202105,충청북도,괴산군,언어,심한 장애,16
202105,충청북도,음성군,지적,심한 장애,1105
202105,충청북도,음성군,뇌병변,심한 장애,421
202105,충청북도,음성군,자폐성,심한 장애,41
202105,충청북도,음성군,정신,심한 장애,552
202105,충청북도,음성군,지체,심한 장애,718
202105,충청북도,음성군,신장,심한 장애,155
202105,충청북도,음성군,심장,심한 장애,9
202105,충청북도,음성군,호흡기,심한 장애,20
202105,충청북도,음성군,간,심한 장애,1
202105,충청북도,음성군,안면,심한 장애,1
202105,충청북도,음성군,장루.요루,심한 장애,6
202105,충청북도,음성군,뇌전증,심한 장애,3
202105,충청북도,음성군,지체,심하지 않은 장애,2535
202105,충청북도,음성군,시각,심한 장애,101
202105,충청북도,음성군,시각,심하지 않은 장애,450
202105,충청북도,음성군,청각,심하지 않은 장애,610
202105,충청북도,음성군,언어,심하지 않은 장애,21
202105,충청북도,음성군,뇌병변,심하지 않은 장애,233
202105,충청북도,음성군,신장,심하지 않은 장애,42
202105,충청북도,음성군,심장,심하지 않은 장애,2
202105,충청북도,음성군,간,심하지 않은 장애,31
202105,충청북도,음성군,안면,심하지 않은 장애,1
202105,충청북도,음성군,장루.요루,심하지 않은 장애,44
202105,충청북도,음성군,뇌전증,심하지 않은 장애,19
202105,충청북도,음성군,청각,심한 장애,224
202105,충청북도,음성군,언어,심한 장애,27
202105,충청북도,단양군,뇌병변,심한 장애,110
202105,충청북도,단양군,지체,심한 장애,273
202105,충청북도,단양군,자폐성,심한 장애,7
202105,충청북도,단양군,정신,심한 장애,102
202105,충청북도,단양군,신장,심한 장애,44
202105,충청북도,단양군,심장,심한 장애,9
202105,충청북도,단양군,호흡기,심한 장애,15
202105,충청북도,단양군,간,심한 장애,1
202105,충청북도,단양군,안면,심한 장애,3
202105,충청북도,단양군,장루.요루,심한 장애,1
202105,충청북도,단양군,뇌전증,심한 장애,1
202105,충청북도,단양군,지체,심하지 않은 장애,1263
202105,충청북도,단양군,시각,심하지 않은 장애,194
202105,충청북도,단양군,청각,심하지 않은 장애,246
202105,충청북도,단양군,언어,심하지 않은 장애,8
202105,충청북도,단양군,시각,심한 장애,53
202105,충청북도,단양군,뇌병변,심하지 않은 장애,91
202105,충청북도,단양군,신장,심하지 않은 장애,11
202105,충청북도,단양군,심장,심하지 않은 장애,2
202105,충청북도,단양군,간,심하지 않은 장애,11
202105,충청북도,단양군,장루.요루,심하지 않은 장애,20
202105,충청북도,단양군,뇌전증,심하지 않은 장애,3
202105,충청북도,단양군,청각,심한 장애,94
202105,충청북도,단양군,언어,심한 장애,3
202105,충청북도,단양군,지적,심한 장애,235
202105,충청남도,천안시,뇌병변,심한 장애,1549
202105,충청남도,천안시,자폐성,심한 장애,380
202105,충청남도,천안시,지체,심한 장애,2353
202105,충청남도,천안시,정신,심한 장애,1132
202105,충청남도,천안시,신장,심한 장애,779
202105,충청남도,천안시,심장,심한 장애,50
202105,충청남도,천안시,호흡기,심한 장애,112
202105,충청남도,천안시,간,심한 장애,14
202105,충청남도,천안시,안면,심한 장애,16
202105,충청남도,천안시,장루.요루,심한 장애,8
202105,충청남도,천안시,뇌전증,심한 장애,18
202105,충청남도,천안시,지체,심하지 않은 장애,9536
202105,충청남도,천안시,시각,심하지 않은 장애,2281
202105,충청남도,천안시,청각,심하지 않은 장애,2973
202105,충청남도,천안시,언어,심하지 않은 장애,146
202105,충청남도,천안시,시각,심한 장애,491
202105,충청남도,천안시,뇌병변,심하지 않은 장애,986
202105,충청남도,천안시,신장,심하지 않은 장애,276
202105,충청남도,천안시,심장,심하지 않은 장애,12
202105,충청남도,천안시,호흡기,심하지 않은 장애,2
202105,충청남도,천안시,간,심하지 않은 장애,127
202105,충청남도,천안시,안면,심하지 않은 장애,14
202105,충청남도,천안시,장루.요루,심하지 않은 장애,128
202105,충청남도,천안시,뇌전증,심하지 않은 장애,36
202105,충청남도,천안시,청각,심한 장애,1051
202105,충청남도,천안시,언어,심한 장애,93
202105,충청남도,천안시,지적,심한 장애,2563
202105,충청남도,공주시,지적,심한 장애,1092
202105,충청남도,공주시,지체,심한 장애,811
202105,충청남도,공주시,뇌병변,심한 장애,446
202105,충청남도,공주시,자폐성,심한 장애,68
202105,충청남도,공주시,정신,심한 장애,427
202105,충청남도,공주시,신장,심한 장애,205
202105,충청남도,공주시,심장,심한 장애,5
202105,충청남도,공주시,호흡기,심한 장애,33
202105,충청남도,공주시,시각,심한 장애,110
202105,충청남도,공주시,간,심한 장애,3
202105,충청남도,공주시,안면,심한 장애,3
202105,충청남도,공주시,장루.요루,심한 장애,5
202105,충청남도,공주시,뇌전증,심한 장애,12
202105,충청남도,공주시,지체,심하지 않은 장애,3163
202105,충청남도,공주시,시각,심하지 않은 장애,583
202105,충청남도,공주시,청각,심하지 않은 장애,972
202105,충청남도,공주시,언어,심하지 않은 장애,31
202105,충청남도,공주시,뇌병변,심하지 않은 장애,303
202105,충청남도,공주시,신장,심하지 않은 장애,49
202105,충청남도,공주시,청각,심한 장애,351
202105,충청남도,공주시,호흡기,심하지 않은 장애,1
202105,충청남도,공주시,간,심하지 않은 장애,30
202105,충청남도,공주시,안면,심하지 않은 장애,5
202105,충청남도,공주시,장루.요루,심하지 않은 장애,44
202105,충청남도,공주시,뇌전증,심하지 않은 장애,8
202105,충청남도,공주시,언어,심한 장애,29
202105,충청남도,보령시,지적,심한 장애,936
202105,충청남도,보령시,뇌병변,심한 장애,351
202105,충청남도,보령시,자폐성,심한 장애,54
202105,충청남도,보령시,정신,심한 장애,280
202105,충청남도,보령시,신장,심한 장애,170
202105,충청남도,보령시,심장,심한 장애,13
202105,충청남도,보령시,호흡기,심한 장애,61
202105,충청남도,보령시,간,심한 장애,1
202105,충청남도,보령시,안면,심한 장애,5
202105,충청남도,보령시,시각,심한 장애,131
202105,충청남도,보령시,장루.요루,심한 장애,6
202105,충청남도,보령시,뇌전증,심한 장애,8
202105,충청남도,보령시,지체,심하지 않은 장애,3242
202105,충청남도,보령시,시각,심하지 않은 장애,589
202105,충청남도,보령시,청각,심하지 않은 장애,1086
202105,충청남도,보령시,언어,심하지 않은 장애,29
202105,충청남도,보령시,뇌병변,심하지 않은 장애,260
202105,충청남도,보령시,신장,심하지 않은 장애,54
202105,충청남도,보령시,청각,심한 장애,289
202105,충청남도,보령시,심장,심하지 않은 장애,4
202105,충청남도,보령시,간,심하지 않은 장애,34
202105,충청남도,보령시,안면,심하지 않은 장애,1
202105,충청남도,보령시,장루.요루,심하지 않은 장애,47
202105,충청남도,보령시,뇌전증,심하지 않은 장애,19
202105,충청남도,보령시,언어,심한 장애,35
202105,충청남도,보령시,지체,심한 장애,1099
202105,충청남도,아산시,뇌병변,심한 장애,760
202105,충청남도,아산시,지체,심한 장애,1339
202105,충청남도,아산시,자폐성,심한 장애,156
202105,충청남도,아산시,정신,심한 장애,618
202105,충청남도,아산시,신장,심한 장애,444
202105,충청남도,아산시,심장,심한 장애,20
202105,충청남도,아산시,호흡기,심한 장애,70
202105,충청남도,아산시,간,심한 장애,6
202105,충청남도,아산시,안면,심한 장애,5
202105,충청남도,아산시,장루.요루,심한 장애,10
202105,충청남도,아산시,뇌전증,심한 장애,10
202105,충청남도,아산시,지체,심하지 않은 장애,5766
202105,충청남도,아산시,시각,심하지 않은 장애,1347
202105,충청남도,아산시,청각,심하지 않은 장애,1756
202105,충청남도,아산시,시각,심한 장애,240
202105,충청남도,아산시,언어,심하지 않은 장애,95
202105,충청남도,아산시,뇌병변,심하지 않은 장애,565
202105,충청남도,아산시,신장,심하지 않은 장애,126
202105,충청남도,아산시,심장,심하지 않은 장애,7
202105,충청남도,아산시,호흡기,심하지 않은 장애,2
202105,충청남도,아산시,간,심하지 않은 장애,56
202105,충청남도,아산시,안면,심하지 않은 장애,11
202105,충청남도,아산시,장루.요루,심하지 않은 장애,86
202105,충청남도,아산시,뇌전증,심하지 않은 장애,28
202105,충청남도,아산시,청각,심한 장애,640
202105,충청남도,아산시,언어,심한 장애,71
202105,충청남도,아산시,지적,심한 장애,1570
202105,충청남도,서산시,지적,심한 장애,866
202105,충청남도,서산시,뇌병변,심한 장애,468
202105,충청남도,서산시,자폐성,심한 장애,85
202105,충청남도,서산시,정신,심한 장애,304
202105,충청남도,서산시,신장,심한 장애,219
202105,충청남도,서산시,심장,심한 장애,15
202105,충청남도,서산시,호흡기,심한 장애,33
202105,충청남도,서산시,간,심한 장애,5
202105,충청남도,서산시,시각,심한 장애,159
202105,충청남도,서산시,안면,심한 장애,7
202105,충청남도,서산시,장루.요루,심한 장애,7
202105,충청남도,서산시,지체,심한 장애,963
202105,충청남도,서산시,뇌전증,심한 장애,3
202105,충청남도,서산시,지체,심하지 않은 장애,3945
202105,충청남도,서산시,시각,심하지 않은 장애,749
202105,충청남도,서산시,청각,심하지 않은 장애,1462
202105,충청남도,서산시,언어,심하지 않은 장애,47
202105,충청남도,서산시,뇌병변,심하지 않은 장애,297
202105,충청남도,서산시,신장,심하지 않은 장애,57
202105,충청남도,서산시,청각,심한 장애,360
202105,충청남도,서산시,심장,심하지 않은 장애,3
202105,충청남도,서산시,호흡기,심하지 않은 장애,1
202105,충청남도,서산시,간,심하지 않은 장애,43
202105,충청남도,서산시,안면,심하지 않은 장애,5
202105,충청남도,서산시,장루.요루,심하지 않은 장애,57
202105,충청남도,서산시,뇌전증,심하지 않은 장애,21
202105,충청남도,서산시,언어,심한 장애,40
202105,충청남도,논산시,뇌병변,심한 장애,562
202105,충청남도,논산시,자폐성,심한 장애,45
202105,충청남도,논산시,지체,심한 장애,942
202105,충청남도,논산시,정신,심한 장애,789
202105,충청남도,논산시,신장,심한 장애,178
202105,충청남도,논산시,심장,심한 장애,5
202105,충청남도,논산시,호흡기,심한 장애,38
202105,충청남도,논산시,간,심한 장애,2
202105,충청남도,논산시,안면,심한 장애,7
202105,충청남도,논산시,장루.요루,심한 장애,8
202105,충청남도,논산시,뇌전증,심한 장애,5
202105,충청남도,논산시,지체,심하지 않은 장애,3706
202105,충청남도,논산시,시각,심하지 않은 장애,679
202105,충청남도,논산시,청각,심하지 않은 장애,1361
202105,충청남도,논산시,언어,심하지 않은 장애,30
202105,충청남도,논산시,시각,심한 장애,147
202105,충청남도,논산시,뇌병변,심하지 않은 장애,366
202105,충청남도,논산시,신장,심하지 않은 장애,46
202105,충청남도,논산시,심장,심하지 않은 장애,4
202105,충청남도,논산시,간,심하지 않은 장애,26
202105,충청남도,논산시,안면,심하지 않은 장애,1
202105,충청남도,논산시,장루.요루,심하지 않은 장애,51
202105,충청남도,논산시,뇌전증,심하지 않은 장애,26
202105,충청남도,논산시,청각,심한 장애,436
202105,충청남도,논산시,언어,심한 장애,43
202105,충청남도,논산시,지적,심한 장애,1050
202105,충청남도,계룡시,지적,심한 장애,139
202105,충청남도,계룡시,지체,심한 장애,122
202105,충청남도,계룡시,뇌병변,심한 장애,115
202105,충청남도,계룡시,자폐성,심한 장애,23
